year,list_position,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,name,duration_ms,release_date,album_type,explicit
2008-07-05,1,005lwxGU1tms6HGELIcUv9,0.702,0.76,5.0,-3.174,1.0,0.0684,0.00226,0.0,0.132,0.696,129.996,4.0,I Kissed A Girl,179640,2008-06-17,album,False
2008-07-12,1,005lwxGU1tms6HGELIcUv9,0.702,0.76,5.0,-3.174,1.0,0.0684,0.00226,0.0,0.132,0.696,129.996,4.0,I Kissed A Girl,179640,2008-06-17,album,False
2008-07-19,1,005lwxGU1tms6HGELIcUv9,0.702,0.76,5.0,-3.174,1.0,0.0684,0.00226,0.0,0.132,0.696,129.996,4.0,I Kissed A Girl,179640,2008-06-17,album,False
2008-07-26,1,005lwxGU1tms6HGELIcUv9,0.702,0.76,5.0,-3.174,1.0,0.0684,0.00226,0.0,0.132,0.696,129.996,4.0,I Kissed A Girl,179640,2008-06-17,album,False
2008-08-02,1,005lwxGU1tms6HGELIcUv9,0.702,0.76,5.0,-3.174,1.0,0.0684,0.00226,0.0,0.132,0.696,129.996,4.0,I Kissed A Girl,179640,2008-06-17,album,False
2008-08-09,1,005lwxGU1tms6HGELIcUv9,0.702,0.76,5.0,-3.174,1.0,0.0684,0.00226,0.0,0.132,0.696,129.996,4.0,I Kissed A Girl,179640,2008-06-17,album,False
2008-08-16,1,005lwxGU1tms6HGELIcUv9,0.702,0.76,5.0,-3.174,1.0,0.0684,0.00226,0.0,0.132,0.696,129.996,4.0,I Kissed A Girl,179640,2008-06-17,album,False
2013-03-02,1,01XFgRZfZI7oBagNf1Loml,0.452,0.794,0.0,-5.151,1.0,0.0483,0.0111,0.00182,0.416,0.282,137.825,4.0,Harlem Shake,196664,2013-02-12,single,False
2013-03-09,1,01XFgRZfZI7oBagNf1Loml,0.452,0.794,0.0,-5.151,1.0,0.0483,0.0111,0.00182,0.416,0.282,137.825,4.0,Harlem Shake,196664,2013-02-12,single,False
2013-03-16,1,01XFgRZfZI7oBagNf1Loml,0.452,0.794,0.0,-5.151,1.0,0.0483,0.0111,0.00182,0.416,0.282,137.825,4.0,Harlem Shake,196664,2013-02-12,single,False
2013-03-23,1,01XFgRZfZI7oBagNf1Loml,0.452,0.794,0.0,-5.151,1.0,0.0483,0.0111,0.00182,0.416,0.282,137.825,4.0,Harlem Shake,196664,2013-02-12,single,False
2013-03-30,1,01XFgRZfZI7oBagNf1Loml,0.452,0.794,0.0,-5.151,1.0,0.0483,0.0111,0.00182,0.416,0.282,137.825,4.0,Harlem Shake,196664,2013-02-12,single,False
2002-06-29,1,04KTF78FFg8sOHC1BADqbY,0.956,0.741,11.0,-4.753,0.0,0.124,0.204,0.0,0.0615,0.911,107.075,4.0,Hot In Herre,228240,2002-06-25,album,True
2002-07-06,1,04KTF78FFg8sOHC1BADqbY,0.956,0.741,11.0,-4.753,0.0,0.124,0.204,0.0,0.0615,0.911,107.075,4.0,Hot In Herre,228240,2002-06-25,album,True
2002-07-13,1,04KTF78FFg8sOHC1BADqbY,0.956,0.741,11.0,-4.753,0.0,0.124,0.204,0.0,0.0615,0.911,107.075,4.0,Hot In Herre,228240,2002-06-25,album,True
2002-07-20,1,04KTF78FFg8sOHC1BADqbY,0.956,0.741,11.0,-4.753,0.0,0.124,0.204,0.0,0.0615,0.911,107.075,4.0,Hot In Herre,228240,2002-06-25,album,True
2002-07-27,1,04KTF78FFg8sOHC1BADqbY,0.956,0.741,11.0,-4.753,0.0,0.124,0.204,0.0,0.0615,0.911,107.075,4.0,Hot In Herre,228240,2002-06-25,album,True
2002-08-03,1,04KTF78FFg8sOHC1BADqbY,0.956,0.741,11.0,-4.753,0.0,0.124,0.204,0.0,0.0615,0.911,107.075,4.0,Hot In Herre,228240,2002-06-25,album,True
2002-08-10,1,04KTF78FFg8sOHC1BADqbY,0.956,0.741,11.0,-4.753,0.0,0.124,0.204,0.0,0.0615,0.911,107.075,4.0,Hot In Herre,228240,2002-06-25,album,True
2016-01-23,1,09CtPGIpYB4BrO8qb1RGsF,0.655,0.76,0.0,-3.669,0.0,0.045,0.0797,0.0,0.299,0.409,99.947,4.0,Sorry,200786,2015-11-13,album,False
2016-01-30,1,09CtPGIpYB4BrO8qb1RGsF,0.655,0.76,0.0,-3.669,0.0,0.045,0.0797,0.0,0.299,0.409,99.947,4.0,Sorry,200786,2015-11-13,album,False
2016-02-06,1,09CtPGIpYB4BrO8qb1RGsF,0.655,0.76,0.0,-3.669,0.0,0.045,0.0797,0.0,0.299,0.409,99.947,4.0,Sorry,200786,2015-11-13,album,False
2007-03-10,1,0AA6zq5ArZ1sSH7VIMi4NK,0.621,0.6,8.0,-6.349,1.0,0.576,0.277,0.0,0.495,0.485,80.021,4.0,This Is Why I'm Hot,253706,2007-01-01,album,True
2007-03-17,1,0AA6zq5ArZ1sSH7VIMi4NK,0.621,0.6,8.0,-6.349,1.0,0.576,0.277,0.0,0.495,0.485,80.021,4.0,This Is Why I'm Hot,253706,2007-01-01,album,True
2006-12-02,1,0CXVjQI9wsqaGeIARkkpYc,0.866,0.454,0.0,-9.383,1.0,0.0414,0.0373,1.49e-06,0.275,0.368,99.982,4.0,I Wanna Love You,247066,2006-01-01,album,True
2006-12-09,1,0CXVjQI9wsqaGeIARkkpYc,0.866,0.454,0.0,-9.383,1.0,0.0414,0.0373,1.49e-06,0.275,0.368,99.982,4.0,I Wanna Love You,247066,2006-01-01,album,True
2010-01-02,1,0HPD5WQqrq7wPWR7P7Dw1i,0.755,0.837,2.0,-2.718,0.0,0.142,0.0991,0.0,0.289,0.714,120.028,4.0,TiK ToK,199693,2010-01-01,album,False
2010-01-09,1,0HPD5WQqrq7wPWR7P7Dw1i,0.755,0.837,2.0,-2.718,0.0,0.142,0.0991,0.0,0.289,0.714,120.028,4.0,TiK ToK,199693,2010-01-01,album,False
2010-01-16,1,0HPD5WQqrq7wPWR7P7Dw1i,0.755,0.837,2.0,-2.718,0.0,0.142,0.0991,0.0,0.289,0.714,120.028,4.0,TiK ToK,199693,2010-01-01,album,False
2010-01-23,1,0HPD5WQqrq7wPWR7P7Dw1i,0.755,0.837,2.0,-2.718,0.0,0.142,0.0991,0.0,0.289,0.714,120.028,4.0,TiK ToK,199693,2010-01-01,album,False
2010-01-30,1,0HPD5WQqrq7wPWR7P7Dw1i,0.755,0.837,2.0,-2.718,0.0,0.142,0.0991,0.0,0.289,0.714,120.028,4.0,TiK ToK,199693,2010-01-01,album,False
2010-02-06,1,0HPD5WQqrq7wPWR7P7Dw1i,0.755,0.837,2.0,-2.718,0.0,0.142,0.0991,0.0,0.289,0.714,120.028,4.0,TiK ToK,199693,2010-01-01,album,False
2010-02-13,1,0HPD5WQqrq7wPWR7P7Dw1i,0.755,0.837,2.0,-2.718,0.0,0.142,0.0991,0.0,0.289,0.714,120.028,4.0,TiK ToK,199693,2010-01-01,album,False
2010-02-20,1,0HPD5WQqrq7wPWR7P7Dw1i,0.755,0.837,2.0,-2.718,0.0,0.142,0.0991,0.0,0.289,0.714,120.028,4.0,TiK ToK,199693,2010-01-01,album,False
2010-02-27,1,0HPD5WQqrq7wPWR7P7Dw1i,0.755,0.837,2.0,-2.718,0.0,0.142,0.0991,0.0,0.289,0.714,120.028,4.0,TiK ToK,199693,2010-01-01,album,False
2001-02-17,1,0I3q5fE6wg7LIfHGngUTnV,0.843,0.806,4.0,-5.946,0.0,0.269,0.143,0.0,0.0771,0.613,94.948,4.0,Ms. Jackson,270506,2000-10-31,album,True
2011-07-16,1,0IkKz2J93C94Ei4BvDop7P,0.75,0.727,5.0,-4.21,0.0,0.142,0.0188,0.0,0.266,0.359,129.992,4.0,Party Rock Anthem,262173,2011-01-01,album,False
2011-07-23,1,0IkKz2J93C94Ei4BvDop7P,0.75,0.727,5.0,-4.21,0.0,0.142,0.0188,0.0,0.266,0.359,129.992,4.0,Party Rock Anthem,262173,2011-01-01,album,False
2011-07-30,1,0IkKz2J93C94Ei4BvDop7P,0.75,0.727,5.0,-4.21,0.0,0.142,0.0188,0.0,0.266,0.359,129.992,4.0,Party Rock Anthem,262173,2011-01-01,album,False
2011-08-06,1,0IkKz2J93C94Ei4BvDop7P,0.75,0.727,5.0,-4.21,0.0,0.142,0.0188,0.0,0.266,0.359,129.992,4.0,Party Rock Anthem,262173,2011-01-01,album,False
2011-08-13,1,0IkKz2J93C94Ei4BvDop7P,0.75,0.727,5.0,-4.21,0.0,0.142,0.0188,0.0,0.266,0.359,129.992,4.0,Party Rock Anthem,262173,2011-01-01,album,False
2011-08-20,1,0IkKz2J93C94Ei4BvDop7P,0.75,0.727,5.0,-4.21,0.0,0.142,0.0188,0.0,0.266,0.359,129.992,4.0,Party Rock Anthem,262173,2011-01-01,album,False
2017-05-13,1,0KKkJNfGyhkQ5aFogxQAPU,0.853,0.56,1.0,-4.961,1.0,0.0406,0.013,0.0,0.0944,0.86,134.066,4.0,That's What I Like,206693,2016-11-17,album,False
2001-08-18,1,0KQx6HOpJueiSkztcS0r7D,0.652,0.609,11.0,-7.519,0.0,0.037,0.263,0.00101,0.233,0.482,95.986,3.0,Fallin',210200,2001-06-05,album,False
2001-08-25,1,0KQx6HOpJueiSkztcS0r7D,0.652,0.609,11.0,-7.519,0.0,0.037,0.263,0.00101,0.233,0.482,95.986,3.0,Fallin',210200,2001-06-05,album,False
2001-09-01,1,0KQx6HOpJueiSkztcS0r7D,0.652,0.609,11.0,-7.519,0.0,0.037,0.263,0.00101,0.233,0.482,95.986,3.0,Fallin',210200,2001-06-05,album,False
2001-09-29,1,0KQx6HOpJueiSkztcS0r7D,0.652,0.609,11.0,-7.519,0.0,0.037,0.263,0.00101,0.233,0.482,95.986,3.0,Fallin',210200,2001-06-05,album,False
2001-10-06,1,0KQx6HOpJueiSkztcS0r7D,0.652,0.609,11.0,-7.519,0.0,0.037,0.263,0.00101,0.233,0.482,95.986,3.0,Fallin',210200,2001-06-05,album,False
2001-10-13,1,0KQx6HOpJueiSkztcS0r7D,0.652,0.609,11.0,-7.519,0.0,0.037,0.263,0.00101,0.233,0.482,95.986,3.0,Fallin',210200,2001-06-05,album,False
2005-05-07,1,0LzrhCZFXW94Y8nwtTuRlw,0.926,0.916,10.0,-2.221,0.0,0.0929,0.35,6.01e-06,0.0234,0.904,110.009,4.0,Hollaback Girl,199853,2004-11-12,album,True
2005-05-14,1,0LzrhCZFXW94Y8nwtTuRlw,0.926,0.916,10.0,-2.221,0.0,0.0929,0.35,6.01e-06,0.0234,0.904,110.009,4.0,Hollaback Girl,199853,2004-11-12,album,True
2005-05-21,1,0LzrhCZFXW94Y8nwtTuRlw,0.926,0.916,10.0,-2.221,0.0,0.0929,0.35,6.01e-06,0.0234,0.904,110.009,4.0,Hollaback Girl,199853,2004-11-12,album,True
2005-05-28,1,0LzrhCZFXW94Y8nwtTuRlw,0.926,0.916,10.0,-2.221,0.0,0.0929,0.35,6.01e-06,0.0234,0.904,110.009,4.0,Hollaback Girl,199853,2004-11-12,album,True
2017-02-04,1,0M9ydKzuF3oZTfYYPfaGX1,0.926,0.666,11.0,-5.314,1.0,0.244,0.0611,0.0,0.123,0.168,127.079,4.0,Bad and Boujee (feat. Lil Uzi Vert),343150,2017-01-27,album,True
2017-02-11,1,0M9ydKzuF3oZTfYYPfaGX1,0.926,0.666,11.0,-5.314,1.0,0.244,0.0611,0.0,0.123,0.168,127.079,4.0,Bad and Boujee (feat. Lil Uzi Vert),343150,2017-01-27,album,True
2006-09-16,1,0O45fw2L5vsWpdsOdXwNAR,0.967,0.583,7.0,-5.562,0.0,0.0789,0.0584,0.0,0.0519,0.964,117.0,4.0,SexyBack (feat. Timbaland),242733,2006-09-12,album,True
2006-09-23,1,0O45fw2L5vsWpdsOdXwNAR,0.967,0.583,7.0,-5.562,0.0,0.0789,0.0584,0.0,0.0519,0.964,117.0,4.0,SexyBack (feat. Timbaland),242733,2006-09-12,album,True
2006-09-30,1,0O45fw2L5vsWpdsOdXwNAR,0.967,0.583,7.0,-5.562,0.0,0.0789,0.0584,0.0,0.0519,0.964,117.0,4.0,SexyBack (feat. Timbaland),242733,2006-09-12,album,True
2006-10-07,1,0O45fw2L5vsWpdsOdXwNAR,0.967,0.583,7.0,-5.562,0.0,0.0789,0.0584,0.0,0.0519,0.964,117.0,4.0,SexyBack (feat. Timbaland),242733,2006-09-12,album,True
2006-10-14,1,0O45fw2L5vsWpdsOdXwNAR,0.967,0.583,7.0,-5.562,0.0,0.0789,0.0584,0.0,0.0519,0.964,117.0,4.0,SexyBack (feat. Timbaland),242733,2006-09-12,album,True
2006-10-21,1,0O45fw2L5vsWpdsOdXwNAR,0.967,0.583,7.0,-5.562,0.0,0.0789,0.0584,0.0,0.0519,0.964,117.0,4.0,SexyBack (feat. Timbaland),242733,2006-09-12,album,True
2001-06-30,1,0PSZ9G584Ve27GK6ThlY6P,0.754,0.811,5.0,-3.679,1.0,0.0561,0.0185,5.18e-06,0.654,0.639,109.902,4.0,Lady Marmalade - Single Edit,267960,2001-06-26,single,False
2022-11-05,1,0V3wPSX9ygBnCm8psDIegu,0.633,0.648,4.0,-6.645,1.0,0.062,0.121,2.62e-06,0.161,0.49,96.888,4.0,Anti-Hero,200690,2022-10-21,album,False
2022-11-12,1,0V3wPSX9ygBnCm8psDIegu,0.633,0.648,4.0,-6.645,1.0,0.062,0.121,2.62e-06,0.161,0.49,96.888,4.0,Anti-Hero,200690,2022-10-21,album,False
2022-11-19,1,0V3wPSX9ygBnCm8psDIegu,0.633,0.648,4.0,-6.645,1.0,0.062,0.121,2.62e-06,0.161,0.49,96.888,4.0,Anti-Hero,200690,2022-10-21,album,False
2022-11-26,1,0V3wPSX9ygBnCm8psDIegu,0.633,0.648,4.0,-6.645,1.0,0.062,0.121,2.62e-06,0.161,0.49,96.888,4.0,Anti-Hero,200690,2022-10-21,album,False
2022-12-03,1,0V3wPSX9ygBnCm8psDIegu,0.633,0.648,4.0,-6.645,1.0,0.062,0.121,2.62e-06,0.161,0.49,96.888,4.0,Anti-Hero,200690,2022-10-21,album,False
2022-12-10,1,0V3wPSX9ygBnCm8psDIegu,0.633,0.648,4.0,-6.645,1.0,0.062,0.121,2.62e-06,0.161,0.49,96.888,4.0,Anti-Hero,200690,2022-10-21,album,False
2023-01-14,1,0V3wPSX9ygBnCm8psDIegu,0.633,0.648,4.0,-6.645,1.0,0.062,0.121,2.62e-06,0.161,0.49,96.888,4.0,Anti-Hero,200690,2022-10-21,album,False
2023-01-21,1,0V3wPSX9ygBnCm8psDIegu,0.633,0.648,4.0,-6.645,1.0,0.062,0.121,2.62e-06,0.161,0.49,96.888,4.0,Anti-Hero,200690,2022-10-21,album,False
2020-04-04,1,0VjIjW4GlUZAMYd2vXMi3b,0.513,0.73,1.0,-5.94,1.0,0.0598,0.00143,9.54e-05,0.0897,0.334,171.001,4.0,Blinding Lights,200040,2020-03-20,album,False
2020-04-11,1,0VjIjW4GlUZAMYd2vXMi3b,0.513,0.73,1.0,-5.94,1.0,0.0598,0.00143,9.54e-05,0.0897,0.334,171.001,4.0,Blinding Lights,200040,2020-03-20,album,False
2020-04-25,1,0VjIjW4GlUZAMYd2vXMi3b,0.513,0.73,1.0,-5.94,1.0,0.0598,0.00143,9.54e-05,0.0897,0.334,171.001,4.0,Blinding Lights,200040,2020-03-20,album,False
2020-05-02,1,0VjIjW4GlUZAMYd2vXMi3b,0.513,0.73,1.0,-5.94,1.0,0.0598,0.00143,9.54e-05,0.0897,0.334,171.001,4.0,Blinding Lights,200040,2020-03-20,album,False
2018-05-19,1,0b9oOr2ZgvyQu88wzixux9,0.854,0.463,5.0,-6.159,1.0,0.137,0.117,0.0,0.354,0.549,120.024,4.0,This Is America,225773,2018-05-06,single,True
2018-05-26,1,0b9oOr2ZgvyQu88wzixux9,0.854,0.463,5.0,-6.159,1.0,0.137,0.117,0.0,0.354,0.549,120.024,4.0,This Is America,225773,2018-05-06,single,True
2022-01-01,1,0bYg9bo50gSsH3LtXe2SQn,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,4.0,All I Want for Christmas Is You,241106,1994-10-28,album,False
2022-01-08,1,0bYg9bo50gSsH3LtXe2SQn,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,4.0,All I Want for Christmas Is You,241106,1994-10-28,album,False
2022-12-17,1,0bYg9bo50gSsH3LtXe2SQn,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,4.0,All I Want for Christmas Is You,241106,1994-10-28,album,False
2022-12-24,1,0bYg9bo50gSsH3LtXe2SQn,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,4.0,All I Want for Christmas Is You,241106,1994-10-28,album,False
2022-12-31,1,0bYg9bo50gSsH3LtXe2SQn,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,4.0,All I Want for Christmas Is You,241106,1994-10-28,album,False
2023-01-07,1,0bYg9bo50gSsH3LtXe2SQn,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,4.0,All I Want for Christmas Is You,241106,1994-10-28,album,False
2023-12-23,1,0bYg9bo50gSsH3LtXe2SQn,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,4.0,All I Want for Christmas Is You,241106,1994-10-28,album,False
2023-12-30,1,0bYg9bo50gSsH3LtXe2SQn,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,4.0,All I Want for Christmas Is You,241106,1994-10-28,album,False
2019-12-21,1,0bYg9bo50gSsH3LtXe2SQn,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,4.0,All I Want for Christmas Is You,241106,1994-10-28,album,False
2019-12-28,1,0bYg9bo50gSsH3LtXe2SQn,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,4.0,All I Want for Christmas Is You,241106,1994-10-28,album,False
2020-01-04,1,0bYg9bo50gSsH3LtXe2SQn,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,4.0,All I Want for Christmas Is You,241106,1994-10-28,album,False
2020-12-19,1,0bYg9bo50gSsH3LtXe2SQn,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,4.0,All I Want for Christmas Is You,241106,1994-10-28,album,False
2021-01-02,1,0bYg9bo50gSsH3LtXe2SQn,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,4.0,All I Want for Christmas Is You,241106,1994-10-28,album,False
2021-12-25,1,0bYg9bo50gSsH3LtXe2SQn,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,4.0,All I Want for Christmas Is You,241106,1994-10-28,album,False
2000-11-11,1,0eKyHwckh9vQb8ncZ2DXCs,0.41,0.539,0.0,-8.412,1.0,0.0302,0.00425,0.00089,0.117,0.141,138.852,4.0,With Arms Wide Open,274800,1999-01-01,album,False
2001-12-22,1,0gmbgwZ8iqyMPmXefof8Yf,0.446,0.764,10.0,-5.042,1.0,0.033,0.00135,0.0,0.099,0.543,172.094,4.0,How You Remind Me,223840,2001-09-11,album,False
2001-12-29,1,0gmbgwZ8iqyMPmXefof8Yf,0.446,0.764,10.0,-5.042,1.0,0.033,0.00135,0.0,0.099,0.543,172.094,4.0,How You Remind Me,223840,2001-09-11,album,False
2002-01-05,1,0gmbgwZ8iqyMPmXefof8Yf,0.446,0.764,10.0,-5.042,1.0,0.033,0.00135,0.0,0.099,0.543,172.094,4.0,How You Remind Me,223840,2001-09-11,album,False
2002-01-12,1,0gmbgwZ8iqyMPmXefof8Yf,0.446,0.764,10.0,-5.042,1.0,0.033,0.00135,0.0,0.099,0.543,172.094,4.0,How You Remind Me,223840,2001-09-11,album,False
2022-01-15,1,0gplL1WMoJ6iYaPgMCL0gX,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,4.0,Easy On Me,224694,2021-10-14,single,False
2022-01-22,1,0gplL1WMoJ6iYaPgMCL0gX,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,4.0,Easy On Me,224694,2021-10-14,single,False
2022-01-29,1,0gplL1WMoJ6iYaPgMCL0gX,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,4.0,Easy On Me,224694,2021-10-14,single,False
2021-10-30,1,0gplL1WMoJ6iYaPgMCL0gX,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,4.0,Easy On Me,224694,2021-10-14,single,False
2021-11-06,1,0gplL1WMoJ6iYaPgMCL0gX,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,4.0,Easy On Me,224694,2021-10-14,single,False
2021-12-18,1,0gplL1WMoJ6iYaPgMCL0gX,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,4.0,Easy On Me,224694,2021-10-14,single,False
2021-12-11,1,0gplL1WMoJ6iYaPgMCL0gX,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,4.0,Easy On Me,224694,2021-10-14,single,False
2021-12-04,1,0gplL1WMoJ6iYaPgMCL0gX,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,4.0,Easy On Me,224694,2021-10-14,single,False
2021-11-20,1,0gplL1WMoJ6iYaPgMCL0gX,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,4.0,Easy On Me,224694,2021-10-14,single,False
2021-11-13,1,0gplL1WMoJ6iYaPgMCL0gX,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,4.0,Easy On Me,224694,2021-10-14,single,False
2007-09-29,1,0j2T0R9dR9qdJYsB7ciXhf,0.617,0.716,1.0,-7.858,1.0,0.136,0.0056,0.0,0.408,0.496,104.014,4.0,Stronger,311866,2007-09-11,album,True
2006-04-01,1,0k2GOhqsrxDTAbFFSdNJjT,0.951,0.6,0.0,-4.675,0.0,0.0685,0.106,0.0,0.0712,0.822,125.04,4.0,Temperature,218573,2005-09-26,album,False
2020-12-26,1,0lx2cLdOt3piJbcaXIV74f,0.392,0.574,7.0,-9.195,1.0,0.17,0.833,0.00179,0.145,0.529,81.112,4.0,willow,214706,2020-12-11,album,False
2006-04-08,1,0mUyMawtxj1CJ76kn9gIZK,0.599,0.785,3.0,-4.013,1.0,0.0309,0.448,0.00336,0.151,0.52,140.046,4.0,Bad Day,233640,2005-02-22,album,False
2006-04-15,1,0mUyMawtxj1CJ76kn9gIZK,0.599,0.785,3.0,-4.013,1.0,0.0309,0.448,0.00336,0.151,0.52,140.046,4.0,Bad Day,233640,2005-02-22,album,False
2006-04-22,1,0mUyMawtxj1CJ76kn9gIZK,0.599,0.785,3.0,-4.013,1.0,0.0309,0.448,0.00336,0.151,0.52,140.046,4.0,Bad Day,233640,2005-02-22,album,False
2006-04-29,1,0mUyMawtxj1CJ76kn9gIZK,0.599,0.785,3.0,-4.013,1.0,0.0309,0.448,0.00336,0.151,0.52,140.046,4.0,Bad Day,233640,2005-02-22,album,False
2006-05-06,1,0mUyMawtxj1CJ76kn9gIZK,0.599,0.785,3.0,-4.013,1.0,0.0309,0.448,0.00336,0.151,0.52,140.046,4.0,Bad Day,233640,2005-02-22,album,False
2013-06-22,1,0n4bITAu0Y0nigrz3MFJMb,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,4.0,Blurred Lines,263826,2013-01-01,album,True
2013-06-29,1,0n4bITAu0Y0nigrz3MFJMb,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,4.0,Blurred Lines,263826,2013-01-01,album,True
2013-07-06,1,0n4bITAu0Y0nigrz3MFJMb,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,4.0,Blurred Lines,263826,2013-01-01,album,True
2013-07-13,1,0n4bITAu0Y0nigrz3MFJMb,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,4.0,Blurred Lines,263826,2013-01-01,album,True
2013-07-20,1,0n4bITAu0Y0nigrz3MFJMb,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,4.0,Blurred Lines,263826,2013-01-01,album,True
2013-07-27,1,0n4bITAu0Y0nigrz3MFJMb,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,4.0,Blurred Lines,263826,2013-01-01,album,True
2013-08-03,1,0n4bITAu0Y0nigrz3MFJMb,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,4.0,Blurred Lines,263826,2013-01-01,album,True
2013-08-10,1,0n4bITAu0Y0nigrz3MFJMb,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,4.0,Blurred Lines,263826,2013-01-01,album,True
2013-08-17,1,0n4bITAu0Y0nigrz3MFJMb,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,4.0,Blurred Lines,263826,2013-01-01,album,True
2013-08-24,1,0n4bITAu0Y0nigrz3MFJMb,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,4.0,Blurred Lines,263826,2013-01-01,album,True
2013-08-31,1,0n4bITAu0Y0nigrz3MFJMb,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,4.0,Blurred Lines,263826,2013-01-01,album,True
2013-09-07,1,0n4bITAu0Y0nigrz3MFJMb,0.853,0.599,7.0,-4.756,1.0,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,4.0,Blurred Lines,263826,2013-01-01,album,True
2013-04-20,1,0nJW01T7XtvILxQgC5J7Wh,0.612,0.28,0.0,-8.648,1.0,0.0434,0.932,0.0,0.088,0.387,72.795,4.0,When I Was Your Man,213826,2012-12-07,album,False
2020-01-18,1,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,The Box,196652,2019-12-06,album,True
2020-01-25,1,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,The Box,196652,2019-12-06,album,True
2020-02-01,1,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,The Box,196652,2019-12-06,album,True
2020-02-08,1,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,The Box,196652,2019-12-06,album,True
2020-02-15,1,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,The Box,196652,2019-12-06,album,True
2020-02-22,1,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,The Box,196652,2019-12-06,album,True
